Temperature,Humidity,Wind_Speed,General_Diffuse_Flows,Diffuse_Flows,Power_Zone_1,Power_Zone_2,Power_Zone_3,Month,Hour
27.38,59.05,4.902,177.0,135.9,34457.71365,26766.20908,24797.49216,8,10
31.02,47.15,4.905,819.0,121.7,42173.94007,29507.07497,27830.97179,8,12
32.63,41.51,4.902,825.0,114.7,42212.29745,29689.54593,28065.70533,8,12
34.94,29.84,4.903,705.0,203.1,42180.33296,29799.78881,28366.64577,8,13
35.44,28.61,4.908,766.0,243.2,41899.0455,29784.58289,28053.66771,8,13
33.32,39.05,4.909,845.0,169.0,41509.0788,29202.95671,27614.29467,8,14
34.98,30.51,4.905,399.3,301.8,38229.52275,27613.93875,28390.721,8,17
34.22,25.88,4.906,246.5,206.3,38446.88124,27697.57128,29744.95298,8,18
33.16,26.01,4.904,124.2,97.9,39527.2808,28427.45512,31123.26019,8,18
28.68,31.24,4.905,0.088,0.089,37890.69922,27431.46779,30178.30721,8,0
28.6,31.81,4.908,0.084,0.144,37040.44395,27074.12883,29696.80251,8,0
27.23,36.78,4.907,0.088,0.096,30180.8657,22029.56705,22498.30721,8,2
26.8,37.35,4.903,0.099,0.096,29656.64817,20565.99789,21547.33542,8,3
26.02,39.58,4.905,0.102,0.07,30295.93785,20866.31468,20096.80251,8,4
24.2,52.72,4.901,0.658,0.574,25245.54939,17517.21225,16557.74295,8,6
24.11,50.78,4.903,101.3,76.9,28192.67481,20607.81415,18676.36364,8,7
24.33,49.88,4.902,127.7,89.5,28966.21532,21345.30095,19115.73668,8,7
25.45,45.98,4.904,282.2,97.7,32130.69922,23477.93031,21336.67712,8,8
30.15,26.31,4.906,534.6,108.5,36759.15649,26884.05491,24526.64577,8,9
35.38,14.54,4.903,805.0,130.1,39565.63818,28925.44879,27861.06583,8,12
34.04,25.41,4.904,810.0,132.8,38856.02664,28279.19747,27812.91536,8,13
35.61,19.04,4.908,446.5,156.7,37475.16093,26971.48891,26849.90596,8,17
35.04,21.27,4.907,169.2,158.9,37922.66371,26785.21647,29263.44828,8,18
30.8,21.47,4.907,0.143,0.126,48592.40844,33559.4509,37382.82132,8,20
30.09,25.14,4.907,0.084,0.096,48119.33407,33194.50898,37075.86207,8,20
28.92,28.61,4.908,0.088,0.085,42813.22974,30544.87856,33127.52351,8,22
26.91,35.65,4.905,0.088,0.096,33121.59822,23975.92397,27156.8652,8,0
25.0,56.52,4.902,0.08,0.081,23583.39623,16133.47413,16196.61442,8,5
25.8,60.65,4.902,430.8,104.1,34182.81909,23987.32841,23792.3511,8,9
26.71,56.29,4.902,487.6,103.3,36247.72475,25637.17001,24562.75862,8,10
26.87,54.58,4.903,299.8,95.0,36426.72586,26241.60507,25248.90282,8,10
27.28,51.65,4.903,581.6,97.7,36701.62042,26336.64203,25309.09091,8,10
30.94,29.54,4.904,883.0,139.3,39642.35294,27739.38754,27524.01254,8,12
31.07,14.14,4.904,454.2,174.5,37040.44395,25728.40549,28198.11912,8,17
30.53,16.27,4.903,299.5,252.5,37328.12431,25903.2735,28775.92476,8,17
28.41,24.11,4.906,90.2,76.7,47895.58269,33342.76663,39555.61129,8,19
23.29,60.12,4.901,0.08,0.104,38581.13208,27575.92397,31195.48589,8,23
21.72,51.65,4.905,0.15,0.133,23845.50499,15338.96515,16298.93417,8,6
21.46,49.38,4.906,62.38,55.8,24491.18757,16091.65787,17586.95925,8,7
22.58,50.42,4.902,244.2,28.22,26952.45283,18262.30201,20150.97179,8,8
22.82,50.22,4.903,277.9,28.64,27438.31299,18756.49419,20560.25078,8,8
24.83,45.48,4.904,592.0,36.0,33268.63485,22774.65681,24165.51724,8,9
27.4,37.38,4.903,800.0,53.28,37794.80577,24489.12355,25423.44828,8,11
27.84,33.75,4.903,842.0,59.16,38133.6293,24804.64625,25923.0094,8,12
27.89,35.91,4.903,844.0,60.08,38159.20089,24941.49947,26362.38245,8,12
28.75,34.55,4.903,852.0,78.8,38414.91676,25485.11088,27313.35423,8,13
27.87,36.88,4.904,694.6,97.7,36222.15316,24340.86589,26440.62696,8,15
26.85,32.28,4.904,465.2,104.5,35806.61487,24116.57867,26807.77429,8,16
26.42,33.18,4.905,377.8,317.4,35614.82797,24059.55649,27259.18495,8,17
21.81,51.85,4.903,0.099,0.107,46732.07547,31274.76241,36046.64577,8,21
21.03,51.38,4.905,0.08,0.085,42979.44506,29643.92819,33259.9373,8,22
19.57,57.79,4.902,0.088,0.085,28652.96337,19474.9736,21047.77429,8,3
19.9,45.75,4.908,0.11,0.133,23819.93341,18368.7434,12603.38558,8,6
20.24,46.22,4.909,33.43,28.82,25680.26637,19292.50264,14643.76176,8,7
20.7,43.69,4.909,89.4,79.1,25993.51831,19638.43717,14854.42006,8,7
21.87,40.39,4.906,227.8,42.64,28211.8535,21641.81626,18983.32288,8,8
22.0,42.89,4.908,262.5,43.88,29030.14428,20144.03379,19940.31348,8,8
24.27,47.69,4.909,565.1,88.1,33537.13651,23812.4604,23358.99687,8,9
28.34,37.05,4.906,780.0,102.3,38453.27414,26652.16473,26175.79937,8,15
28.32,38.59,4.91,660.1,123.2,38824.06215,26731.99578,26103.57367,8,15
28.27,30.68,4.908,434.7,114.7,37392.05327,25948.89124,26368.40125,8,16
27.83,39.12,4.912,518.6,53.63,37289.76693,25796.8321,26422.57053,8,17
25.99,38.95,4.911,228.3,255.3,37634.98335,26389.86272,28444.89028,8,18
24.15,44.29,4.906,7.2,6.106,49078.26859,33255.33263,37479.12226,8,20
23.0,52.23,4.906,0.099,0.082,45018.77913,30917.42344,33663.19749,8,22
21.67,58.46,4.909,0.117,0.033,40013.14095,27651.95354,30569.52978,8,23
21.16,63.93,4.908,0.073,0.089,32162.66371,23170.01056,25537.80564,8,1
21.1,56.56,4.903,0.08,0.104,28819.17869,19421.7529,19422.69592,8,3
20.73,52.36,4.904,0.095,0.067,28167.10322,18764.09715,18435.61129,8,4
21.48,53.45,4.909,212.8,25.5,30315.11654,21729.25026,15468.33856,8,8
22.87,57.35,4.91,384.6,29.24,33991.03219,24587.96199,17990.21944,8,8
26.79,46.85,4.906,698.9,31.64,39712.67481,27077.93031,24412.2884,8,10
29.0,40.15,4.905,825.0,33.33,42506.3707,28461.66843,27078.62069,8,12
28.97,41.41,4.907,832.0,33.25,42327.36959,28564.30834,27343.44828,8,12
30.0,38.35,4.909,755.0,31.21,41010.43285,28822.80887,26771.66144,8,15
28.37,43.41,4.908,487.1,29.64,38063.30744,26709.18691,27084.6395,8,17
27.9,42.88,4.905,334.0,361.3,38076.09323,26214.99472,28294.42006,8,17
26.06,46.45,4.906,57.73,67.62,49314.80577,33795.14256,40139.43574,8,19
23.49,60.19,4.911,0.077,0.111,48899.26748,33300.95037,37551.34796,8,21
23.02,61.52,4.91,0.117,0.041,44750.27747,31145.51214,34271.09718,8,22
22.92,61.15,4.907,0.084,0.093,42602.26415,29959.4509,32886.77116,8,23
22.75,63.25,4.911,0.073,0.115,33920.71032,23956.91658,26825.83072,8,0
22.18,68.62,4.91,0.069,0.1,29541.57603,20360.71806,21920.50157,8,2
22.19,64.72,4.914,0.11,0.089,28857.53607,19231.67899,21071.84953,8,3
21.93,65.56,4.912,0.08,0.115,29490.43285,19478.77508,20746.83386,8,4
21.79,65.56,4.911,0.117,0.067,28320.53274,18775.50158,19055.54859,8,4
21.96,66.82,4.913,0.077,0.104,25469.30078,16946.9905,17159.62382,8,5
21.83,69.32,4.91,0.519,0.452,24983.44062,15829.35586,15125.26646,8,6
21.93,69.16,4.914,2.259,1.774,25181.62042,15711.51003,15028.96552,8,6
22.05,67.29,4.909,128.1,56.9,27988.10211,18661.45723,17310.09404,8,7
22.2,66.92,4.913,158.8,26.34,28115.96004,19376.13516,18050.40752,8,7
22.26,65.82,4.912,190.0,22.92,28716.89234,19900.73918,18652.2884,8,7
22.66,64.99,4.914,220.8,24.0,29701.39845,20516.57867,18748.58934,8,8
24.02,62.49,4.917,386.6,25.95,32271.34295,23033.15734,20469.96865,8,8
24.91,58.85,4.914,479.7,27.77,34246.74806,24093.7698,22052.91536,8,9
29.76,45.28,4.908,831.0,38.63,42263.44062,28990.07392,27391.59875,8,14
29.74,44.38,4.908,671.0,37.98,41099.93341,27834.4245,25995.23511,8,15
22.52,63.75,0.07,0.106,0.111,46732.07547,31354.59345,34216.9279,8,22
21.52,68.49,0.069,0.077,0.137,39987.56937,27956.07181,30665.83072,8,23
21.05,74.6,0.071,0.073,0.122,33268.63485,23508.34213,25351.22257,8,1
20.93,75.7,0.066,0.091,0.078,32360.84351,22732.84055,24370.15674,8,1
20.49,75.4,0.071,0.095,0.104,29439.28968,19646.04013,20030.59561,8,3
24.06,61.99,0.071,473.7,39.07,35570.07769,25717.00106,23202.50784,8,9
24.94,58.59,0.071,561.1,40.51,37424.01776,26811.82682,23954.85893,8,9
26.92,50.82,0.069,675.8,43.2,40025.92675,27956.07181,25501.69279,8,10
30.55,35.41,0.071,843.0,43.16,42992.23085,29678.1415,27704.5768,8,13
30.76,34.48,0.074,841.0,43.66,43158.44617,29438.64836,27493.9185,8,13
31.29,36.01,0.07,778.0,52.5,41777.58047,28746.7793,26801.75549,8,14
28.66,46.05,0.072,319.3,318.6,38875.20533,26617.95143,27331.41066,8,17
28.29,48.18,0.068,219.1,232.4,39559.24528,26640.7603,28824.07524,8,18
25.69,56.68,0.072,13.24,11.66,51737.71365,34958.39493,40548.71473,8,19
25.17,58.25,0.071,0.117,0.152,51111.20977,34388.17318,38863.44828,8,20
24.94,59.12,0.072,0.084,0.074,50791.56493,34034.63569,37942.57053,8,20
23.6,62.91,0.067,0.084,0.104,45817.89123,31183.52693,34373.41693,8,22
23.56,62.65,0.069,0.088,0.093,44769.45616,30658.92291,33879.87461,8,22
22.32,68.42,0.068,0.073,0.111,32552.63041,22710.03168,24502.57053,8,1
21.67,72.3,0.068,0.069,0.122,29969.90011,20406.3358,21029.71787,8,3
21.58,72.7,0.074,0.08,0.126,29848.43507,20136.43083,20861.19122,8,3
20.72,76.6,0.073,5.088,3.978,26070.23307,16779.72545,15456.30094,8,6
20.87,75.7,0.07,101.6,40.38,27553.38513,19045.40655,16762.38245,8,7
24.95,67.09,0.066,575.8,91.5,38485.23862,26967.68743,25146.58307,8,10
25.61,69.39,0.065,710.0,86.7,40850.61043,28663.14678,26416.55172,8,11
25.96,67.89,0.067,820.0,70.1,40422.28635,28199.36642,27578.18182,8,13
26.6,66.36,0.068,792.0,62.9,40422.28635,28199.36642,26771.66144,8,14
27.09,62.72,0.064,707.0,57.93,39936.42619,27412.4604,26157.74295,8,15
25.95,64.65,0.069,1.634,1.315,50152.27525,33293.34741,39928.77743,8,20
24.01,74.1,0.063,0.084,0.1,40198.53496,27853.43189,31532.53918,8,23
24.04,74.4,0.064,0.062,0.13,35442.21976,24538.54277,28029.59248,8,0
23.96,76.5,0.064,0.073,0.126,34707.03663,22729.03907,27524.01254,8,0
23.51,75.0,0.065,0.08,0.104,30864.90566,19030.20063,20776.9279,8,4
23.37,77.6,0.064,0.077,0.126,30404.61709,18585.42767,20199.12226,8,4
23.16,80.3,0.064,0.069,0.144,26102.19756,16255.12144,17707.33542,8,5
24.63,79.2,4.922,170.5,128.2,35045.86016,22542.76663,23419.18495,8,9
25.77,78.0,4.923,487.8,161.5,38140.0222,24686.80042,24996.11285,8,10
27.6,68.69,4.921,821.0,82.2,40767.50277,26800.42239,27433.73041,8,13
27.81,67.56,4.92,803.0,120.2,40460.64373,26462.09081,26904.07524,8,14
27.4,73.6,4.92,544.7,110.6,38600.31077,25063.14678,27000.37618,8,16
27.32,73.9,4.917,465.8,95.6,38344.59489,24983.31573,27241.12853,8,16
26.42,79.4,4.918,251.6,212.3,37922.66371,24770.43295,28186.0815,8,17
25.29,86.8,4.92,0.088,0.111,48336.69256,33004.43506,38153.22884,8,21
24.87,88.6,4.917,0.08,0.133,37558.26859,26291.02429,29811.15987,8,0
24.77,89.6,4.917,0.084,0.148,31414.69478,22599.78881,25254.92163,8,1
24.29,91.9,4.925,0.091,0.122,28742.46393,19638.43717,21625.57994,8,3
24.21,92.9,4.927,0.121,0.115,28416.42619,18813.51637,20746.83386,8,4
24.14,93.1,4.922,0.058,0.115,23966.97003,15749.52482,17430.47022,8,5
24.13,93.3,4.922,0.073,0.144,23321.28746,14677.50792,15384.07524,8,6
24.27,93.5,4.921,37.76,25.98,24945.08324,15654.48786,17057.30408,8,7
24.28,93.5,4.925,40.02,30.92,25967.94673,16741.71067,18616.17555,8,8
24.47,93.4,4.917,88.0,66.91,27342.41953,17730.09504,20114.85893,8,8
26.69,79.0,4.922,202.7,156.3,36842.26415,23120.59134,25573.9185,8,11
26.75,78.2,4.923,250.7,191.4,36982.90788,23287.85639,25579.9373,8,11
27.52,73.8,4.923,361.7,232.6,37666.94784,24097.57128,26579.05956,8,13
26.79,77.2,4.928,223.4,168.4,35058.64595,22565.5755,26332.2884,8,17
25.83,82.9,4.926,15.8,12.59,46923.86238,31232.94615,37719.87461,8,19
25.3,85.5,4.919,0.069,0.137,41298.11321,27705.17423,31719.12226,8,23
25.16,85.7,4.918,0.088,0.107,36899.80022,24447.30729,28745.83072,8,0
24.54,80.9,4.917,0.069,0.137,32373.6293,21919.32418,24743.32288,8,1
23.88,82.2,4.919,0.073,0.122,28384.46171,18300.31679,19567.14734,8,4
23.65,82.6,4.92,172.3,64.48,27578.95671,18262.30201,18616.17555,8,8
23.92,76.1,4.917,609.8,217.7,34406.57048,22694.82577,21998.74608,8,9
25.01,66.72,4.923,250.4,190.9,38907.16981,25268.42661,24237.74295,8,11
25.03,67.26,4.924,715.0,248.0,39277.95782,25717.00106,24695.17241,8,11
26.1,64.16,4.921,737.0,159.8,39514.49501,25865.25871,25333.16614,8,12
29.49,45.75,4.919,783.0,70.2,38836.84795,26169.37698,25405.39185,8,14
29.58,44.55,4.917,731.0,73.0,38338.202,25736.00845,25026.2069,8,15
25.54,55.12,4.919,44.81,50.41,49123.01887,32460.82365,35504.95298,8,19
25.12,55.85,4.922,22.83,23.43,49225.30522,32582.47096,35510.97179,8,19
23.31,62.12,4.92,0.091,0.082,47582.33074,30906.01901,32646.01881,8,21
23.6,55.91,4.919,0.099,0.115,28499.53385,18083.63252,18471.72414,8,3
22.94,62.55,4.928,139.6,57.02,27655.67148,18228.0887,15937.80564,8,7
24.84,49.12,4.925,576.4,47.78,35819.40067,24702.00634,22329.78056,8,9
26.12,45.42,4.92,705.0,102.5,37404.83907,25298.83844,22871.47335,8,10
25.6,55.89,4.925,662.4,161.8,41246.97003,27146.35692,25321.12853,8,12
25.49,55.92,4.92,708.0,175.0,41355.64928,27526.50475,25266.95925,8,13
22.7,50.12,4.929,0.132,0.174,49468.23529,32571.06653,35005.39185,8,20
22.28,50.22,4.921,0.091,0.126,48375.04994,31514.25554,33229.84326,8,21
21.79,56.49,4.92,0.095,0.115,45952.14206,30525.87117,31869.59248,8,22
21.57,57.12,4.922,0.073,0.081,30174.47281,19737.27561,21168.15047,8,1
21.16,58.22,4.921,0.077,0.074,25232.7636,16053.64308,14944.70219,8,5
22.6,55.95,4.917,492.6,38.85,34719.82242,24268.6378,22245.51724,8,9
26.92,43.98,4.905,830.0,62.86,40882.57492,27313.62196,25447.52351,8,13
27.83,41.81,4.906,770.0,55.91,39840.53274,26427.87751,24887.77429,8,14
28.16,41.51,4.904,725.0,54.48,39412.20866,26340.44351,24671.09718,8,15
28.1,42.11,4.903,675.6,62.51,38434.09545,25667.58184,24382.19436,8,15
27.88,44.28,4.906,491.6,48.52,37801.19867,24930.09504,24105.32915,8,16
27.31,47.25,4.905,370.7,57.76,37213.05216,24504.32946,24544.70219,8,17
26.56,50.98,4.907,245.5,266.5,37622.19756,24793.24182,25429.46708,8,18
24.99,57.39,4.9,18.07,17.58,50113.91787,32559.66209,35787.83699,8,19
23.79,63.42,4.906,0.095,0.096,48995.16093,32069.27138,34301.19122,8,20
23.7,64.15,4.9,0.051,0.144,48381.44284,31749.9472,33777.55486,8,21
23.58,64.55,4.902,0.08,0.089,48196.04883,31662.5132,33344.20063,8,21
23.36,65.35,4.901,0.113,0.067,47671.8313,31008.65892,32387.21003,8,21
21.15,75.7,4.913,0.08,0.107,32948.99001,22310.87645,23286.77116,8,0
20.57,78.2,4.912,0.102,0.119,29362.57492,19273.49525,20283.38558,8,2
20.74,77.2,4.912,0.095,0.078,28499.53385,18665.25871,19416.67712,8,3
20.59,77.3,4.909,0.102,0.1,28857.53607,18410.55966,19193.98119,8,3
20.46,76.9,4.913,0.073,0.152,28895.89345,18513.19958,19506.95925,8,4
19.77,75.8,4.911,0.062,0.122,24497.58047,15540.44351,15113.22884,8,5
19.04,79.2,4.91,3.575,2.782,25367.01443,15673.49525,14228.46395,8,6
19.02,78.9,4.911,81.1,20.11,27553.38513,16867.15945,15209.52978,8,7
25.61,44.85,4.906,681.2,38.8,38683.41842,25234.21331,22347.83699,8,10
27.62,34.94,4.907,761.0,39.03,39482.53052,25990.7075,22787.21003,8,11
28.45,34.58,4.905,810.0,41.43,40192.14206,26477.29673,23328.90282,8,12
28.47,40.31,4.907,833.0,46.07,41138.29079,26823.23126,23828.46395,8,12
27.2,47.92,4.905,818.0,43.64,40831.43174,26522.91447,24081.25392,8,14
27.01,49.35,4.904,809.0,43.6,40479.82242,26446.8849,23798.36991,8,14
27.11,51.28,4.906,757.0,43.5,39699.88901,25523.12566,23274.73354,8,14
26.72,52.92,4.908,574.6,41.28,37583.84018,24781.83738,22985.83072,8,16
26.54,51.25,4.903,251.6,215.6,37462.37514,24021.54171,23599.74922,8,17
25.53,53.65,4.905,6.791,5.763,49807.05882,31544.66737,33867.83699,8,19
25.09,54.34,4.903,0.121,0.096,48119.33407,30620.90813,32435.3605,8,21
24.9,54.81,4.906,0.084,0.078,48202.44173,30499.26082,32170.53292,8,21
22.81,61.92,4.906,0.084,0.078,44897.3141,28495.88173,30003.76176,8,22
22.55,63.55,4.908,0.088,0.063,42544.72808,27252.79831,28908.33856,8,22
22.75,64.01,4.906,0.113,0.081,37641.37625,24667.79303,26687.39812,8,23
22.81,80.5,4.911,0.077,0.115,31683.19645,20524.18163,22438.11912,8,1
22.57,80.5,4.914,0.08,0.1,31222.90788,20163.04118,21950.59561,8,1
21.05,81.2,4.911,0.084,0.119,26472.98557,18429.56705,19458.80878,8,2
20.76,80.9,4.912,0.073,0.104,26485.77137,18152.05913,18417.55486,8,3
25.65,61.02,4.913,634.3,61.13,38031.34295,24481.52059,22083.0094,8,10
26.57,64.92,4.906,782.0,73.8,39015.84906,25979.30306,23142.31975,8,14
26.5,65.59,4.914,736.0,80.0,38696.20422,25382.47096,22853.41693,8,15
26.01,71.9,4.922,430.7,165.1,37085.19423,23926.50475,22714.98433,8,16
24.58,80.9,4.921,27.23,25.99,48477.33629,30579.09187,33284.01254,8,19
24.12,83.7,4.925,0.102,0.063,48125.72697,30179.93664,32242.75862,8,20
24.13,83.9,4.928,0.08,0.115,48100.15538,30103.90707,31803.38558,8,20
23.88,84.4,4.922,0.095,0.085,42410.47725,27039.91552,28715.73668,8,22
21.9,86.8,4.916,0.124,0.152,24344.15094,14388.59556,13084.89028,8,6
21.7,86.3,4.917,6.309,4.859,25226.3707,14597.67687,13650.65831,8,6
22.22,84.9,4.915,115.4,40.0,26997.20311,16874.76241,15004.89028,8,7
24.12,82.0,4.921,225.0,88.8,32392.80799,20470.96093,17936.05016,8,9
25.26,75.6,4.918,499.3,74.2,34502.46393,22215.83949,19543.0721,8,9
26.77,65.76,4.922,651.9,66.28,37718.09101,23538.75396,21077.86834,8,10
27.01,64.22,4.92,671.3,65.91,38012.16426,23911.29884,21282.50784,8,10
26.84,67.96,4.926,820.0,65.67,39923.6404,25165.78669,22943.69906,8,13
26.84,66.49,4.961,789.0,72.3,39424.99445,25200.0,22799.24765,8,14
26.7,71.0,4.94,579.0,72.2,37129.94451,23839.07075,23003.88715,8,16
26.48,70.7,4.924,419.1,64.43,36746.3707,23550.15839,22594.60815,8,17
26.44,71.4,4.921,388.8,63.9,36855.04994,23325.87117,22745.07837,8,17
25.65,75.9,4.945,135.5,142.5,40032.31964,25705.59662,27235.10972,8,18
24.51,80.6,4.924,0.095,0.089,48407.01443,29742.76663,31562.63323,8,20
24.27,83.8,4.922,0.102,0.107,47173.18535,28860.82365,30244.51411,8,21
24.2,84.3,4.923,0.073,0.13,46891.89789,28906.44139,30021.81818,8,21
23.88,86.6,4.924,0.088,0.13,43100.9101,27131.151,28559.24765,8,22
23.33,86.6,4.924,0.095,0.093,40345.57159,25751.21436,26554.98433,8,23
23.55,87.4,4.919,0.073,0.133,34604.75028,22595.98733,23720.12539,8,0
23.03,87.8,4.924,0.106,0.1,32431.16537,20885.32207,22089.02821,8,1
22.77,89.1,4.922,0.08,0.148,29317.82464,18577.82471,19579.18495,8,2
22.81,90.6,4.917,0.08,0.122,29132.43063,17654.06547,18411.53605,8,4
22.51,89.3,4.918,0.099,0.089,24996.22642,14612.88279,14998.87147,8,5
23.39,88.6,4.917,8.37,6.426,24420.8657,14301.16156,13247.39812,8,7
23.41,88.7,4.916,12.88,9.63,24766.08213,14590.07392,13361.75549,8,7
23.46,88.1,4.919,92.9,70.5,29055.71587,17597.04329,16702.19436,8,8
23.98,85.7,4.919,183.1,133.9,30468.54606,18231.89018,17370.28213,8,9
25.07,78.7,4.919,483.5,157.9,32629.34517,19839.91552,18989.34169,8,9
25.55,75.1,4.919,522.1,150.4,33454.02886,20550.79197,19284.26332,8,10
26.01,72.0,4.919,588.5,119.1,34342.64151,20923.33685,19633.35423,8,10
27.19,65.99,4.921,779.0,157.5,37737.2697,23428.51109,21764.01254,8,13
27.32,64.79,4.92,773.0,155.4,38063.30744,23626.18796,21842.25705,8,13
27.37,63.55,4.925,748.0,156.7,37462.37514,23474.12883,21438.99687,8,14
27.52,64.15,4.925,724.0,164.9,37072.40844,23101.58395,21174.16928,8,14
25.84,80.4,4.929,232.4,189.2,35455.00555,22295.67054,22389.96865,8,18
25.54,79.9,4.924,0.077,0.119,47908.36848,29396.8321,28824.07524,8,21
25.84,75.7,4.924,0.073,0.081,46949.43396,28636.53643,28529.15361,8,21
25.85,76.0,4.919,0.069,0.13,46303.75139,28404.64625,28631.47335,8,22
25.04,84.6,4.919,0.077,0.137,34278.71254,21474.55121,21402.88401,8,0
25.05,85.4,4.918,0.095,0.111,32706.05993,20619.21859,20403.76176,8,0
24.84,87.5,4.919,0.121,0.122,31114.22863,19303.90707,19218.05643,8,1
24.5,89.4,4.921,0.106,0.111,29068.50166,17228.29989,17815.67398,8,2
24.29,89.3,4.916,0.069,0.148,28314.13984,17239.70433,16840.62696,8,3
24.38,90.0,4.921,0.099,0.137,28058.42397,17133.26294,16190.59561,8,4
24.53,90.2,4.918,0.08,0.181,25603.55161,15224.9208,14643.76176,8,5
24.29,91.8,4.916,6.356,4.759,26428.23529,16239.91552,12856.17555,8,7
24.25,92.4,4.918,47.29,35.47,30053.00777,18501.79514,15251.66144,8,8
24.26,92.8,4.92,58.01,43.76,30909.65594,19440.7603,15907.7116,8,8
24.46,93.1,4.924,67.88,51.52,34182.81909,21143.8226,16684.13793,8,9
24.54,93.3,4.921,97.4,73.2,35512.54162,21805.27983,17201.75549,8,9
24.53,92.6,4.924,108.8,81.4,38293.45172,23265.04752,18074.48276,8,10
24.44,92.3,4.922,778.0,431.7,40192.14206,24751.42555,19627.33542,8,12
25.67,87.0,4.93,475.4,301.5,40198.53496,24975.71278,19350.47022,8,13
25.25,86.6,4.923,253.6,186.0,38357.38069,23496.9377,19404.6395,8,15
25.19,86.6,4.925,182.9,140.9,37692.51942,23390.4963,19248.15047,8,16
25.64,80.8,4.918,0.04,0.126,48387.83574,29001.47835,26831.84953,8,20
24.78,85.8,4.922,0.077,0.141,44258.02442,26986.69483,24893.7931,8,22
24.39,89.0,4.919,0.084,0.122,32648.52386,20368.32101,20036.61442,8,0
24.21,90.6,4.917,0.066,0.181,29720.57714,18612.03801,17725.39185,8,1
24.32,93.2,4.912,0.08,0.107,26754.27303,16179.09187,14583.57367,8,5
24.72,92.1,4.92,133.3,102.2,35416.64817,21831.89018,16948.96552,8,10
24.87,91.4,4.918,146.0,114.1,36490.65483,22759.4509,15504.45141,8,10
25.2,89.0,4.92,247.3,189.8,37398.44617,24055.75502,15817.42947,8,10
26.32,83.6,4.926,472.0,281.7,36970.12209,23238.43717,17881.88088,8,15
24.74,89.3,4.919,0.073,0.133,46898.29079,28685.95565,25742.44514,8,20
24.72,89.3,4.914,0.08,0.104,46617.00333,28480.67582,25820.68966,8,21
24.67,89.4,4.921,0.062,0.107,40313.6071,25200.0,22835.3605,8,22
24.34,92.6,4.915,0.084,0.107,22221.70921,16346.35692,14228.46395,8,4
24.38,92.6,4.916,0.08,0.156,20994.27303,15749.52482,13728.90282,8,5
24.25,92.5,4.914,0.095,0.115,20144.01776,13544.66737,10821.81818,8,6
24.1,93.4,4.923,80.4,58.64,30046.61487,20292.29145,14752.10031,8,9
24.14,93.3,4.935,77.4,58.8,31133.40733,21056.3886,15450.28213,8,9
25.14,92.1,4.916,369.5,206.7,34981.93119,22865.89229,14192.3511,8,10
25.26,91.7,4.918,529.1,226.5,35033.07436,22858.28933,15221.5674,8,11
26.79,83.0,4.92,681.3,242.4,35889.72253,23025.55438,16967.02194,8,11
27.94,70.4,4.927,647.8,312.8,37053.22974,22128.40549,17292.03762,8,14
28.45,67.86,4.926,324.5,228.7,36445.90455,21223.65364,17045.26646,8,15
28.74,67.99,4.921,523.0,240.0,35493.36293,21478.35269,17123.51097,8,15
29.51,60.69,4.921,478.6,185.2,34342.64151,21869.90496,17087.39812,8,16
29.68,53.28,4.931,412.7,165.0,35033.07436,20778.88068,16738.30721,8,16
29.41,52.25,4.923,340.9,142.6,34048.56826,20394.93136,16828.58934,8,17
28.84,52.08,4.922,192.3,131.9,34451.32075,20619.21859,17508.71473,8,18
27.09,55.91,4.92,61.67,53.58,44047.05882,26355.64942,23684.01254,8,19
25.71,60.72,4.924,0.731,0.522,46495.53829,27036.11404,24442.38245,8,20
24.63,65.28,4.925,0.099,0.056,45932.96337,26906.86378,23665.95611,8,20
24.35,66.19,4.926,0.102,0.056,45581.35405,26477.29673,24045.14107,8,20
23.63,68.55,4.927,0.058,0.104,45146.63707,26522.91447,23834.48276,8,21
21.77,78.0,4.914,0.077,0.159,32245.77137,19387.5396,17984.20063,8,0
21.79,74.8,4.917,0.08,0.122,26888.52386,15749.52482,14770.15674,8,2
22.24,71.0,4.917,0.069,0.096,26773.45172,15681.0982,15119.24765,8,3
21.62,73.2,4.918,0.073,0.093,21326.70366,12594.29778,10767.6489,8,5
